,chr,node_layer_0,node_layer_1,weights_0,layer0_name,weights_1,layer1_name,raw_importance
2643,chr2,2643,5317,0.004080124,chrchr2:169828325,-0.026356915,ABCB11,-0.00010753949
2644,chr2,2644,5317,-0.0011507678,chrchr2:169830328,-0.026356915,ABCB11,3.0330688e-05
2645,chr2,2645,5317,0.0048787035,chrchr2:169842746,-0.026356915,ABCB11,-0.00012858758
2646,chr2,2646,5317,0.0021076791,chrchr2:169842811,-0.026356915,ABCB11,-5.5551922e-05
2647,chr2,2647,5317,-0.0036790667,chrchr2:169842818,-0.026356915,ABCB11,9.696885e-05
2648,chr2,2648,5317,0.010593737,chrchr2:169842825,-0.026356915,ABCB11,-0.00027921822
2649,chr2,2649,5317,-0.031242514,chrchr2:169869774,-0.026356915,ABCB11,0.00082345627
2650,chr2,2650,5317,0.026367756,chrchr2:169869901,-0.026356915,ABCB11,-0.0006949727
2651,chr2,2651,5317,0.0013359378,chrchr2:169870882,-0.026356915,ABCB11,-3.5211197e-05
2652,chr2,2652,5318,-0.008804285,chrchr2:169997103,-0.08199866,LRP2,0.0007219396
2653,chr2,2653,5318,0.0062120007,chrchr2:170027039,-0.08199866,LRP2,-0.00050937576
2654,chr2,2654,5318,0.0011920603,chrchr2:170042208,-0.08199866,LRP2,-9.774735e-05
2655,chr2,2655,5318,-0.015170258,chrchr2:170042245,-0.08199866,LRP2,0.0012439408
2656,chr2,2656,5318,-0.0111778695,chrchr2:170062809,-0.08199866,LRP2,0.0009165703
2657,chr2,2657,5318,-0.0028855752,chrchr2:170092395,-0.08199866,LRP2,0.0002366133
2658,chr2,2658,5318,0.0012956004,chrchr2:170094552,-0.08199866,LRP2,-0.0001062375
2659,chr2,2659,5318,0.0015999436,chrchr2:170115521,-0.08199866,LRP2,-0.00013119323
2660,chr2,2660,5318,-0.002994908,chrchr2:170134205,-0.08199866,LRP2,0.00024557844
2661,chr2,2661,5319,0.0049238186,chrchr2:170349350,7.917761e-07,BBS5,3.898562e-09
2662,chr2,2662,5320,-0.0056000226,chrchr2:170462574,-3.983872e-06,PPIG,2.2309774e-08
2663,chr2,2663,5320,0.014692569,chrchr2:170463679,-3.983872e-06,PPIG,-5.8533313e-08
2664,chr2,2664,5321,-0.019612286,chrchr2:170502645,-2.4053534e-06,CCDC173,4.7174478e-08
2665,chr2,2665,5322,0.0013961415,chrchr2:170668813,6.382999e-06,METTL5,8.911569e-09
2666,chr2,2666,5323,-0.002765751,chrchr2:170806481,-2.3967123e-06,UBR3,6.628709e-09
2667,chr2,2667,5323,0.0051273345,chrchr2:170865406,-2.3967123e-06,UBR3,-1.2288745e-08
2668,chr2,2668,5323,-0.0033557487,chrchr2:170865442,-2.3967123e-06,UBR3,8.042764e-09
2669,chr2,2669,5324,0.001923678,chrchr2:171055772,-7.5771204e-06,MYO3B,-1.457594e-08
2670,chr2,2670,5324,0.056643493,chrchr2:171225767,-7.5771204e-06,MYO3B,-4.2919456e-07
2671,chr2,2671,5324,0.0040002675,chrchr2:171242833,-7.5771204e-06,MYO3B,-3.031051e-08
2672,chr2,2672,5325,0.00095037464,chrchr2:171573185,1.0123447e-05,SP5,9.6210675e-09
2673,chr2,2673,5326,-0.005504822,chrchr2:171702585,-1.8363085e-06,GAD1,1.0108551e-08
2674,chr2,2674,5327,0.0068179844,chrchr2:171822466,1.6625586e-07,GORASP2,1.1335298e-09
2675,chr2,2675,5328,-0.0033498486,chrchr2:172336731,2.1066558e-07,DCAF17,-7.056978e-10
2676,chr2,2676,5329,-0.0035302476,chrchr2:172379224,7.2759053e-07,CYBRD1,-2.5685747e-09
2677,chr2,2677,5330,-0.0020747206,chrchr2:172644253,4.924607e-07,SLC25A12,-1.0217183e-09
2678,chr2,2678,5331,-0.0030824207,chrchr2:172821820,-4.5764392e-07,HAT1,1.410651e-09
2679,chr2,2679,5332,0.0016077544,chrchr2:172935747,1.0266333e-06,METAP1D,1.6505742e-09
2680,chr2,2680,5333,0.007867084,chrchr2:173333840,-2.3331054e-06,ITGA6,-1.8354736e-08
2681,chr2,2681,5333,0.023773227,chrchr2:173355989,-2.3331054e-06,ITGA6,-5.5465442e-08
2682,chr2,2682,5334,-0.041500445,chrchr2:173450966,-1.3421308e-07,PDK1,5.5699028e-09
2683,chr2,2683,5335,0.015265541,chrchr2:173662354,0.024746688,RAPGEF4,0.0003777716
2684,chr2,2684,5335,0.016555171,chrchr2:173830374,0.024746688,RAPGEF4,0.00040968566
2685,chr2,2685,5335,-0.020818748,chrchr2:173848358,0.024746688,RAPGEF4,-0.0005151951
2686,chr2,2686,5335,-0.002213337,chrchr2:173883491,0.024746688,RAPGEF4,-5.477276e-05
2687,chr2,2687,5336,-0.0016582191,chrchr2:174231184,-7.635714e-07,CDCA7,1.2661687e-09
2688,chr2,2688,5337,-0.0018412729,chrchr2:175260374,1.2625073e-06,CIR1,-2.3246205e-09
2689,chr2,2689,5338,4.2288004e-05,chrchr2:175262970,0.0364187,SCRN3,1.5400741e-06
2690,chr2,2690,5338,-0.0082104765,chrchr2:175265702,0.0364187,SCRN3,-0.00029901488
2691,chr2,2691,5338,-0.0007576444,chrchr2:175287778,0.0364187,SCRN3,-2.7592423e-05
2692,chr2,2692,5339,0.0087123895,chrchr2:175324855,5.660136e-06,GPR155,4.931331e-08
2693,chr2,2693,5340,0.054857224,chrchr2:175939294,1.2071988e-06,ATF2,6.622358e-08
2694,chr2,2694,5341,-0.005365284,chrchr2:176844644,5.3026326e-07,LNPK,-2.8450131e-09
2695,chr2,2695,5342,0.004765204,chrchr2:176964876,-6.262408e-07,HOXD12,-2.9841654e-09
2696,chr2,2696,5342,-0.0026550638,chrchr2:176965086,-6.262408e-07,HOXD12,1.6627093e-09
2697,chr2,2697,5343,3.6820653e-05,chrchr2:176973732,5.548687e-06,HOXD11,2.0430628e-10
2698,chr2,2698,5344,-0.0036642838,chrchr2:176995438,-1.3745557e-07,HOXD8,5.036762e-10
2699,chr2,2699,5345,-4.181538e-05,chrchr2:177054411,3.3172455e-07,HOXD1,-1.3871188e-11
2700,chr2,2700,5346,-0.010572188,chrchr2:178562032,-1.5345387e-06,PDE11A-AS1,1.6223431e-08
2701,chr2,2701,5347,0.008445502,chrchr2:178592379,-6.8926e-06,PDE11A,-5.821147e-08
2702,chr2,2702,5347,-8.167269e-05,chrchr2:178762824,-6.8926e-06,PDE11A,5.629372e-10
2703,chr2,2703,5348,0.0015175394,chrchr2:178977620,1.3964393e-06,RBM45,2.1191515e-09
2704,chr2,2704,5349,-0.0021591603,chrchr2:179209024,4.2375063e-07,OSBPL6,-9.1494556e-10
2705,chr2,2705,5349,0.0028991126,chrchr2:179209026,4.2375063e-07,OSBPL6,1.2285009e-09
2706,chr2,2706,5350,0.00062687154,chrchr2:179300866,-5.9340425e-07,CHROMR,-3.7198825e-10
2707,chr2,2707,5351,-0.0020349708,chrchr2:179393691,0.03683138,TTN,-7.495078e-05
2708,chr2,2708,5351,-0.009682657,chrchr2:179395067,0.03683138,TTN,-0.00035662562
2709,chr2,2709,5351,0.009708236,chrchr2:179396354,0.03683138,TTN,0.0003575677
2710,chr2,2710,5351,0.0027335056,chrchr2:179396573,0.03683138,TTN,0.00010067878
2711,chr2,2711,5351,-0.002209255,chrchr2:179397561,0.03683138,TTN,-8.136991e-05
2712,chr2,2712,5351,-0.0005098507,chrchr2:179398823,0.03683138,TTN,-1.8778504e-05
2713,chr2,2714,5351,0.004854418,chrchr2:179403769,0.03683138,TTN,0.0001787949
2714,chr2,2716,5351,-0.00032191255,chrchr2:179406191,0.03683138,TTN,-1.1856483e-05
2715,chr2,2717,5351,0.0027068544,chrchr2:179411207,0.03683138,TTN,9.969718e-05
2716,chr2,2718,5351,-0.0022433773,chrchr2:179412307,0.03683138,TTN,-8.262668e-05
2717,chr2,2719,5351,0.06209548,chrchr2:179413110,0.03683138,TTN,0.0022870621
2718,chr2,2720,5351,-0.0015952844,chrchr2:179413991,0.03683138,TTN,-5.8756526e-05
2719,chr2,2721,5351,0.023427159,chrchr2:179424742,0.03683138,TTN,0.00086285453
2720,chr2,2722,5351,0.034262963,chrchr2:179432185,0.03683138,TTN,0.0012619522
2721,chr2,2723,5351,-0.009177127,chrchr2:179436020,0.03683138,TTN,-0.00033800624
2722,chr2,2724,5351,-0.000814103,chrchr2:179440029,0.03683138,TTN,-2.9984536e-05
2723,chr2,2725,5351,-0.00019630231,chrchr2:179440098,0.03683138,TTN,-7.230085e-06
2724,chr2,2726,5351,0.002847488,chrchr2:179441959,0.03683138,TTN,0.00010487691
2725,chr2,2727,5351,0.0020969387,chrchr2:179442361,0.03683138,TTN,7.723314e-05
2726,chr2,2729,5351,0.0028028358,chrchr2:179455352,0.03683138,TTN,0.000103232305
2727,chr2,2730,5351,8.295682e-05,chrchr2:179457147,0.03683138,TTN,3.0554143e-06
2728,chr2,2731,5351,0.00021206163,chrchr2:179458591,0.03683138,TTN,7.810522e-06
2729,chr2,2733,5351,-0.0031192778,chrchr2:179462494,0.03683138,TTN,-0.0001148873
2730,chr2,2734,5351,-0.0076594674,chrchr2:179482089,0.03683138,TTN,-0.00028210875
2731,chr2,2735,5351,-0.004467135,chrchr2:179497025,0.03683138,TTN,-0.00016453073
2732,chr2,2736,5351,0.0010314925,chrchr2:179515483,0.03683138,TTN,3.799129e-05
2733,chr2,2737,5351,-0.0259323,chrchr2:179516294,0.03683138,TTN,-0.0009551224
2734,chr2,2738,5351,0.03303097,chrchr2:179536888,0.03683138,TTN,0.0012165761
2735,chr2,2739,5351,2.3658165e-05,chrchr2:179537200,0.03683138,TTN,8.7136283e-07
2736,chr2,2740,5351,0.00073131017,chrchr2:179543217,0.03683138,TTN,2.6935162e-05
2737,chr2,2741,5351,-0.0119053,chrchr2:179545859,0.03683138,TTN,-0.00043848864
2738,chr2,2742,5351,0.0018592399,chrchr2:179554305,0.03683138,TTN,6.8478366e-05
2739,chr2,2743,5351,0.0063122655,chrchr2:179567431,0.03683138,TTN,0.00023248944
2740,chr2,2744,5351,0.002307152,chrchr2:179569191,0.03683138,TTN,8.497559e-05
2741,chr2,2745,5351,-0.00079144,chrchr2:179584366,0.03683138,TTN,-2.9149827e-05
2742,chr2,2746,5351,-8.085849e-05,chrchr2:179586604,0.03683138,TTN,-2.9781297e-06
2743,chr2,2747,5351,0.006735207,chrchr2:179589058,0.03683138,TTN,0.00024806696
2744,chr2,2748,5351,-0.001399417,chrchr2:179593827,0.03683138,TTN,-5.1542454e-05
2745,chr2,2749,5351,-0.01132531,chrchr2:179599667,0.03683138,TTN,-0.00041712678
2746,chr2,2750,5351,-0.004096441,chrchr2:179600475,0.03683138,TTN,-0.00015087757
2747,chr2,2751,5351,0.0072795665,chrchr2:179603956,0.03683138,TTN,0.00026811648
2748,chr2,2752,5351,0.0031029019,chrchr2:179612373,0.03683138,TTN,0.00011428416
2749,chr2,2753,5351,-0.0020485977,chrchr2:179612383,0.03683138,TTN,-7.545268e-05
2750,chr2,2754,5351,9.142344e-06,chrchr2:179613264,0.03683138,TTN,3.3672515e-07
2751,chr2,2755,5351,0.0028437013,chrchr2:179621272,0.03683138,TTN,0.00010473744
2752,chr2,2756,5351,-0.012724639,chrchr2:179650408,0.03683138,TTN,-0.000468666
2753,chr2,2757,5351,0.053489972,chrchr2:179650701,0.03683138,TTN,0.0019701095
2754,chr2,2758,5351,-3.2281136e-05,chrchr2:179659826,0.03683138,TTN,-1.1889588e-06
2755,chr2,2759,5351,0.0028309247,chrchr2:179667090,0.03683138,TTN,0.00010426686
2756,chr2,2713,5352,-0.005501298,chrchr2:179403593,9.798035e-06,TTN-AS1,-5.3901907e-08
2757,chr2,2715,5352,-0.0002040091,chrchr2:179404786,9.798035e-06,TTN-AS1,-1.9988884e-09
2758,chr2,2728,5352,-0.0011754679,chrchr2:179444137,9.798035e-06,TTN-AS1,-1.1517275e-08
2759,chr2,2732,5352,0.0005902464,chrchr2:179459031,9.798035e-06,TTN-AS1,5.7832548e-09
2760,chr2,2760,5353,-0.014865028,chrchr2:179742900,2.2847826e-06,CCDC141,-3.3963357e-08
2761,chr2,2761,5354,-0.03650339,chrchr2:180810264,6.918799e-07,CWC22,-2.525596e-08
2762,chr2,2762,5354,-0.0005183309,chrchr2:180835792,6.918799e-07,CWC22,-3.5862274e-10
2763,chr2,2763,5355,-0.0056145955,chrchr2:182322358,-2.9521225e-06,ITGA4,1.6574974e-08
2764,chr2,2764,5355,0.01073974,chrchr2:182374462,-2.9521225e-06,ITGA4,-3.1705028e-08
2765,chr2,2765,5356,0.006276863,chrchr2:182403834,-1.1545153e-06,CERKL,-7.2467348e-09
2766,chr2,2766,5356,-0.006018917,chrchr2:182468818,-1.1545153e-06,CERKL,6.9489317e-09
2767,chr2,2767,5357,-0.0062699495,chrchr2:182543455,-0.043991387,NEUROD1,0.00027582378
2768,chr2,2768,5358,0.0032337906,chrchr2:182765567,-0.026115803,ITPRID2,-8.445304e-05
2769,chr2,2769,5358,-0.00033788293,chrchr2:182778704,-0.026115803,ITPRID2,8.824084e-06
2770,chr2,2770,5359,0.00024894177,chrchr2:183799558,-1.86009e-07,NCKAP1,-4.630541e-11
2771,chr2,2771,5359,0.003522619,chrchr2:183800060,-1.86009e-07,NCKAP1,-6.552388e-10
2772,chr2,2772,5360,-0.002304159,chrchr2:183998283,-9.550613e-07,NUP35,2.2006132e-09
2773,chr2,2773,5361,0.0005558764,chrchr2:185731045,-0.04693463,ZNF804A,-2.6089854e-05
2774,chr2,2774,5361,0.0027796465,chrchr2:185798504,-0.04693463,ZNF804A,-0.00013046169
2775,chr2,2775,5361,0.0053977384,chrchr2:185801103,-0.04693463,ZNF804A,-0.00025334087
2776,chr2,2776,5362,-0.00640897,chrchr2:186670104,0.0056092623,FSIP2,-3.5949593e-05
2777,chr2,2777,5362,-0.003697391,chrchr2:186670379,0.0056092623,FSIP2,-2.0739635e-05
2778,chr2,2778,5362,0.0017858665,chrchr2:186673830,0.0056092623,FSIP2,1.0017393e-05
2779,chr2,2779,5362,-0.002645843,chrchr2:186697876,0.0056092623,FSIP2,-1.4841227e-05
2780,chr2,2780,5363,-0.00809015,chrchr2:187501742,-1.1374385e-06,ITGAV,9.202048e-09
2781,chr2,2781,5363,0.011779311,chrchr2:187511466,-1.1374385e-06,ITGAV,-1.33982425e-08
2782,chr2,2782,5363,-0.0035313696,chrchr2:187521118,-1.1374385e-06,ITGAV,4.016716e-09
2783,chr2,2783,5364,0.010227581,chrchr2:189342394,1.7528167e-07,GULP1,1.7927074e-09
2784,chr2,2784,5364,-0.0116525525,chrchr2:189433917,1.7528167e-07,GULP1,-2.0424789e-09
2785,chr2,2785,5365,-0.015363961,chrchr2:189864080,-2.392668e-07,COL3A1,3.6760859e-09
2786,chr2,2786,5365,0.003671859,chrchr2:189870892,-2.392668e-07,COL3A1,-8.785539e-10
2787,chr2,2787,5366,0.013094138,chrchr2:189932953,5.450852e-07,COL5A2,7.137421e-09
2788,chr2,2788,5366,0.0049780114,chrchr2:189975012,5.450852e-07,COL5A2,2.7134401e-09
2789,chr2,2789,5366,0.0012100865,chrchr2:189975075,5.450852e-07,COL5A2,6.596002e-10
2790,chr2,2790,5367,0.002390128,chrchr2:190328737,-2.9618866e-06,WDR75,-7.0792883e-09
2791,chr2,2791,5368,-0.002242614,chrchr2:190445194,-8.181495e-07,SLC40A1,1.8347935e-09
2792,chr2,2792,5368,-0.0047765337,chrchr2:190445284,-8.181495e-07,SLC40A1,3.9079184e-09
2793,chr2,2793,5369,-0.0022820227,chrchr2:190535429,-1.1511461e-06,ASNSD1,2.6269416e-09
2794,chr2,2794,5370,-0.0015971534,chrchr2:190561121,-1.2462368e-06,ANKAR,1.9904314e-09
2795,chr2,2795,5370,0.00029843175,chrchr2:190569908,-1.2462368e-06,ANKAR,-3.7191664e-10
2796,chr2,2796,5370,0.006391938,chrchr2:190571776,-1.2462368e-06,ANKAR,-7.965868e-09
2797,chr2,2797,5370,0.008678293,chrchr2:190593458,-1.2462368e-06,ANKAR,-1.0815208e-08
2798,chr2,2798,5371,-0.0004407363,chrchr2:190617700,5.307644e-07,OSGEPL1,-2.3392713e-10
2799,chr2,2799,5371,-0.011526744,chrchr2:190620216,5.307644e-07,OSGEPL1,-6.1179852e-09
2800,chr2,2800,5372,-0.0030270999,chrchr2:191184475,-0.025665,HIBCH,7.769052e-05
2801,chr2,2801,5372,-0.0018941078,chrchr2:191184524,-0.025665,HIBCH,4.8612277e-05
2802,chr2,2802,5373,-0.0028793786,chrchr2:191231458,1.0700718e-05,INPP1,-3.0811417e-08
2803,chr2,2803,5373,0.0021801847,chrchr2:191231503,1.0700718e-05,INPP1,2.3329543e-08
2804,chr2,2804,5374,-0.0015888284,chrchr2:191301368,-9.335658e-07,MFSD6,1.4832758e-09
2805,chr2,2805,5375,0.0035892895,chrchr2:191849069,5.474183e-06,STAT1,1.9648429e-08
2806,chr2,2806,5375,0.0034918296,chrchr2:191862901,5.474183e-06,STAT1,1.9114914e-08
2807,chr2,2807,5376,-7.9061596e-05,chrchr2:191919292,2.156714e-06,STAT4,-1.7051324e-10
2808,chr2,2808,5377,-0.003365822,chrchr2:192265427,1.2653186e-07,MYO1B,-4.258837e-10
2809,chr2,2809,5378,0.0021587561,chrchr2:193044347,2.0323841e-06,TMEFF2,4.3874215e-09
2810,chr2,2810,5379,0.00012479917,chrchr2:196545817,-2.531576e-06,SLC39A10,-3.159386e-10
2811,chr2,2811,5380,0.020919623,chrchr2:196636358,0.042468205,DNAH7,0.0008884188
2812,chr2,2812,5380,0.030081788,chrchr2:196636662,0.042468205,DNAH7,0.0012775195
2813,chr2,2813,5380,-0.00022440094,chrchr2:196663997,0.042468205,DNAH7,-9.529905e-06
2814,chr2,2814,5380,0.0036279815,chrchr2:196673569,0.042468205,DNAH7,0.00015407386
2815,chr2,2815,5380,-0.00047266253,chrchr2:196709683,0.042468205,DNAH7,-2.007313e-05
2816,chr2,2816,5380,-0.001223455,chrchr2:196720705,0.042468205,DNAH7,-5.1957937e-05
2817,chr2,2817,5380,-0.0008927059,chrchr2:196749504,0.042468205,DNAH7,-3.7911617e-05
2818,chr2,2818,5380,0.0013014872,chrchr2:196749544,0.042468205,DNAH7,5.5271827e-05
2819,chr2,2819,5380,-0.0049636145,chrchr2:196765098,0.042468205,DNAH7,-0.0002107958
2820,chr2,2820,5380,0.00401922,chrchr2:196771780,0.042468205,DNAH7,0.00017068906
2821,chr2,2821,5380,-0.0015204557,chrchr2:196822004,0.042468205,DNAH7,-6.4571024e-05
2822,chr2,2822,5380,-0.00012604897,chrchr2:196849453,0.042468205,DNAH7,-5.3530734e-06
2823,chr2,2823,5381,-7.977244e-05,chrchr2:197010782,1.9922996e-07,STK17B,-1.5893061e-11
2824,chr2,2824,5381,0.0017044029,chrchr2:197010823,1.9922996e-07,STK17B,3.395681e-10
2825,chr2,2825,5382,-0.1026391,chrchr2:197136058,4.5440843e-06,HECW2,-4.6640073e-07
2826,chr2,2826,5382,-0.00012049857,chrchr2:197157238,4.5440843e-06,HECW2,-5.4755567e-10
2827,chr2,2827,5383,-0.055745658,chrchr2:197654700,-1.7914635e-07,GTF3C3,9.986631e-09
2828,chr2,2828,5384,0.002773807,chrchr2:197791170,-2.6361158e-07,PGAP1,-7.3120765e-10
2829,chr2,2829,5385,0.0041666883,chrchr2:197863698,0.0115668,ANKRD44,4.8195252e-05
2830,chr2,2830,5386,-0.05151695,chrchr2:198257795,-0.034378886,SF3B1,0.0017710953
2831,chr2,2831,5386,0.017034875,chrchr2:198265173,-0.034378886,SF3B1,-0.00058564
2832,chr2,2832,5386,0.00093301386,chrchr2:198265526,-0.034378886,SF3B1,-3.2075975e-05
2833,chr2,2833,5386,-0.014949289,chrchr2:198270017,-0.034378886,SF3B1,0.0005139399
2834,chr2,2834,5386,-0.0025061953,chrchr2:198283305,-0.034378886,SF3B1,8.61602e-05
2835,chr2,2835,5387,-0.018258804,chrchr2:198334871,2.86942e-06,COQ10B,-5.239218e-08
2836,chr2,2836,5388,0.016653737,chrchr2:198362018,0.013630214,HSPD1,0.000226994
2837,chr2,2837,5389,0.0008397309,chrchr2:198404929,0.012533696,HSPE1-MOB4,1.0524932e-05
2838,chr2,2838,5390,-0.0030494165,chrchr2:198508951,-7.686672e-07,RFTN2,2.3439863e-09
2839,chr2,2839,5391,0.0007884994,chrchr2:198636538,-1.7918964e-06,BOLL,-1.4129092e-09
2840,chr2,2840,5391,1.0508102e-05,chrchr2:198643651,-1.7918964e-06,BOLL,-1.882943e-11
2841,chr2,2841,5392,-0.0018263806,chrchr2:198950029,-2.4542899e-06,PLCL1,4.4824673e-09
2842,chr2,2842,5392,0.0056063686,chrchr2:198950240,-2.4542899e-06,PLCL1,-1.3759654e-08
2843,chr2,2843,5393,0.0026623285,chrchr2:200173684,1.5087701e-06,SATB2,4.0168415e-09
2844,chr2,2844,5394,0.0023772195,chrchr2:200790050,-1.2123322e-06,C2orf69,-2.8819798e-09
2845,chr2,2845,5395,-0.008036287,chrchr2:200808455,2.5244642e-06,TYW5,-2.0287318e-08
2846,chr2,2846,5395,0.0012611569,chrchr2:200820145,2.5244642e-06,TYW5,3.1837453e-09
2847,chr2,2847,5396,-0.0009629632,chrchr2:200820505,0.07639153,MAIP1,-7.356224e-05
2848,chr2,2848,5397,0.0019640615,chrchr2:201399917,0.01546146,SGO2,3.0367259e-05
2849,chr2,2849,5397,-0.00085005123,chrchr2:201436555,0.01546146,SGO2,-1.3143033e-05
2850,chr2,2850,5397,-0.0015863513,chrchr2:201437048,0.01546146,SGO2,-2.4527308e-05
2851,chr2,2851,5398,0.0005276217,chrchr2:201464295,-0.00632956,AOX1,-3.3396134e-06
2852,chr2,2852,5398,0.00044614243,chrchr2:201534389,-0.00632956,AOX1,-2.8238853e-06
2853,chr2,2853,5399,-0.00090918754,chrchr2:201750468,-7.463842e-07,PPIL3,6.7860323e-10
2854,chr2,2854,5400,-0.00096054655,chrchr2:201943624,-1.0248405e-06,NDUFB3,9.84407e-10
2855,chr2,2855,5401,0.0012289545,chrchr2:202082261,-3.3980263e-07,CASP10,-4.1760198e-10
2856,chr2,2856,5402,-0.0033234293,chrchr2:202154397,-2.6731432e-06,FLACC1,8.884002e-09
2857,chr2,2857,5403,0.0027271963,chrchr2:202352649,-0.018404607,C2CD6,-5.0192975e-05
2858,chr2,2858,5404,-0.029265568,chrchr2:202512449,-7.3261845e-07,MPP4,2.1440494e-08
2859,chr2,2859,5405,0.001252177,chrchr2:202572627,1.0704982e-05,ALS2,1.3404533e-08
2860,chr2,2860,5405,-0.0004715206,chrchr2:202626437,1.0704982e-05,ALS2,-5.047619e-09
2861,chr2,2861,5406,0.00040686945,chrchr2:203168084,1.0606633e-06,NOP58,4.315515e-10
2862,chr2,2862,5407,-0.0003527594,chrchr2:203653587,8.391146e-07,ICA1L,-2.9600555e-10
2863,chr2,2863,5408,0.001700299,chrchr2:204009437,1.4128225e-06,NBEAL1,2.4022206e-09
2864,chr2,2864,5409,-0.0002426465,chrchr2:204737569,-9.848175e-07,CTLA4,2.3896252e-10
2865,chr2,2865,5410,-0.0036019245,chrchr2:206364737,1.8472001e-06,PARD3B,-6.6534755e-09
2866,chr2,2866,5410,-0.009820866,chrchr2:206364791,1.8472001e-06,PARD3B,-1.8141105e-08
2867,chr2,2867,5411,0.006848592,chrchr2:206581049,-3.2222163e-06,NRP2,-2.2067644e-08
2868,chr2,2868,5411,0.009653751,chrchr2:206590778,-3.2222163e-06,NRP2,-3.1106474e-08
2869,chr2,2869,5412,0.0005987216,chrchr2:206870007,-2.1088397e-07,INO80D,-1.262608e-10
2870,chr2,2870,5412,-0.0030393912,chrchr2:206893042,-2.1088397e-07,INO80D,6.409589e-10
2871,chr2,2871,5413,0.0049491692,chrchr2:207003230,2.4953144e-06,NDUFS1,1.2349734e-08
2872,chr2,2872,5414,-0.00662456,chrchr2:207310170,6.695501e-06,ADAM23,-4.4354746e-08
2873,chr2,2873,5414,-0.0019006158,chrchr2:207395702,6.695501e-06,ADAM23,-1.2725574e-08
2874,chr2,2874,5414,0.00763436,chrchr2:207452902,6.695501e-06,ADAM23,5.111586e-08
2875,chr2,2875,5414,-0.01490713,chrchr2:207457371,6.695501e-06,ADAM23,-9.98107e-08
2876,chr2,2876,5415,0.00084694184,chrchr2:207569715,-6.2659666e-08,DYTN,-5.3069094e-11
2877,chr2,2877,5416,0.0041735065,chrchr2:207615810,-9.808525e-07,MDH1B,-4.0935944e-09
2878,chr2,2878,5417,-0.0026275904,chrchr2:207634825,-1.5316451e-06,FASTKD2,4.0245363e-09
2879,chr2,2879,5418,0.0016283342,chrchr2:208795709,-4.276373e-06,PLEKHM3,-6.9633646e-09
2880,chr2,2880,5419,0.0009709174,chrchr2:209200044,2.7155796e-05,PIKFYVE,2.6366035e-08
2881,chr2,2881,5420,0.0020539083,chrchr2:210561338,-8.5203624e-07,MAP2,-1.7500043e-09
2882,chr2,2882,5421,2.2799002e-05,chrchr2:211155741,-3.4693255e-07,MYL1,-7.909716e-12
2883,chr2,2883,5422,-0.0009004087,chrchr2:211302453,-1.329107e-06,LANCL1,1.1967396e-09
2884,chr2,2884,5423,-0.0010695066,chrchr2:211444452,0.013721864,CPS1,-1.4675625e-05
2885,chr2,2885,5423,-0.0005751008,chrchr2:211456637,0.013721864,CPS1,-7.891455e-06
2886,chr2,2886,5423,-0.0042786333,chrchr2:211456639,0.013721864,CPS1,-5.8710822e-05
2887,chr2,2887,5423,0.0032099201,chrchr2:211473157,0.013721864,CPS1,4.4046086e-05
2888,chr2,2888,5424,0.033876885,chrchr2:212251864,-0.058296334,ERBB4,-0.0019748982
2889,chr2,2889,5424,-0.005619863,chrchr2:212252746,-0.058296334,ERBB4,0.00032761742
2890,chr2,2890,5424,0.0042724004,chrchr2:212426588,-0.058296334,ERBB4,-0.00024906528
2891,chr2,2891,5424,0.0013372352,chrchr2:212537936,-0.058296334,ERBB4,-7.795591e-05
2892,chr2,2892,5424,-0.0012835476,chrchr2:212587119,-0.058296334,ERBB4,7.482612e-05
2893,chr2,2893,5425,0.0026343907,chrchr2:213921709,-3.023239e-06,IKZF2,-7.964393e-09
2894,chr2,2894,5425,-0.0005624752,chrchr2:214012405,-3.023239e-06,IKZF2,1.700497e-09
2895,chr2,2895,5426,0.00068653823,chrchr2:214174863,0.019751312,SPAG16,1.3560031e-05
2896,chr2,2896,5426,0.002786774,chrchr2:214973011,0.019751312,SPAG16,5.504244e-05
2897,chr2,2897,5427,0.0026328869,chrchr2:215633927,1.1935858e-06,BARD1,3.1425764e-09
2898,chr2,2898,5427,0.0053922515,chrchr2:215657039,1.1935858e-06,BARD1,6.436115e-09
2899,chr2,2899,5428,-0.0045765615,chrchr2:215818614,-5.1744837e-06,ABCA12,2.3681343e-08
2900,chr2,2900,5428,-0.0026492279,chrchr2:215843583,-5.1744837e-06,ABCA12,1.3708386e-08
2901,chr2,2901,5428,-5.2337105e-06,chrchr2:215866295,-5.1744837e-06,ABCA12,2.708175e-11
2902,chr2,2902,5429,0.00019992968,chrchr2:216271812,-0.018026138,FN1,-3.6039598e-06
2903,chr2,2903,5429,-0.0024145246,chrchr2:216284009,-0.018026138,FN1,4.3524553e-05
2904,chr2,2904,5429,0.0046919514,chrchr2:216289015,-0.018026138,FN1,-8.457776e-05
2905,chr2,2905,5429,-0.004298043,chrchr2:216298230,-0.018026138,FN1,7.747712e-05
2906,chr2,2906,5430,-0.00019760075,chrchr2:216811707,-9.33532e-06,MREG,1.8446662e-09
2907,chr2,2907,5431,0.016001489,chrchr2:216946426,-1.0882854e-06,PECR,-1.7414187e-08
2908,chr2,2908,5432,5.485786e-05,chrchr2:217279551,0.006810985,SMARCAL1,3.7363608e-07
